11:50:02.1040	0	2158	0	0
11:50:03.1500	0	769	350	0
11:50:04.1400	0	376	0	0
11:50:05.0990	0	0	0	0
11:50:06.1190	0	0	0	0
11:50:07.1100	0	0	0	0
11:50:08.1000	0	1131	0	0
11:50:09.1200	0	3162	0	0
11:50:10.1100	0	878	853	0
11:50:11.0990	0	0	0	0
11:50:12.1200	69	880	0	0
11:50:13.1900	69	603	0	0
11:50:14.0990	69	2060	843	0
11:50:15.1520	69	580	0	0
11:50:16.1260	69	863	0	0
11:50:17.1160	69	0	0	0
11:50:18.1200	69	890	0	0
11:50:19.1100	69	2176	357	0
11:50:20.0990	69	0	0	0
11:50:21.1320	69	784	0	0
11:50:22.1100	69	0	0	0
11:50:23.0990	69	542	0	0
11:50:24.1540	69	1943	1495	0
11:50:25.1090	69	695	0	0
11:50:27.5690	69	666	665	0
11:50:27.6300	70	664	0	0
11:50:28.1100	73	646	646	635
11:50:29.1000	80	629	1006	0
11:50:30.1200	80	281	0	0
11:50:31.1100	79	381	424	0
11:50:32.1000	79	571	0	0
11:50:33.1200	79	0	0	0
11:50:34.1100	79	667	0	0
11:50:35.1000	82	677	1421	0
11:50:36.1500	85	1474	698	0
11:50:37.1400	87	384	323	424
11:50:38.1000	88	403	0	0
11:50:39.1200	89	721	403	0
11:50:40.1100	89	465	717	0
11:50:41.1000	90	384	424	301
11:50:42.1200	90	365	0	0
11:50:43.1100	90	649	639	0
11:50:44.1000	90	427	0	0
11:50:45.1210	90	1221	0	0
11:50:46.1100	90	564	0	0
11:50:47.1000	90	809	893	0
11:50:48.1200	90	0	0	0
11:50:49.1100	90	0	0	0
11:50:50.1000	90	337	0	0
11:50:51.1200	90	0	0	0
11:50:52.1320	90	604	3093	1275
11:50:53.1010	90	269	0	0
11:50:54.1200	90	0	0	0
11:50:55.1100	90	438	0	0
11:50:56.1000	90	260	2922	0
11:50:57.1210	90	342	518	0
11:50:58.1110	90	824	310	396
11:50:59.1010	90	521	0	0
11:51:00.1200	90	451	0	0
11:51:01.1110	90	1539	0	0
11:51:02.1000	90	1104	0	0
11:51:03.1200	90	0	0	0
11:51:04.1100	88	801	691	0
11:51:05.1210	87	714	312	651
11:51:06.1210	87	0	0	0
11:51:07.1100	87	0	0	0
11:51:08.1000	87	2394	0	0
11:51:09.1550	87	773	0	0
11:51:10.1410	87	783	0	0
11:51:11.1010	86	790	0	0
11:51:12.1210	81	766	784	653
11:51:13.1100	80	288	0	0
11:51:14.1210	79	606	910	0
11:51:15.1210	78	840	0	0
11:51:16.1110	78	567	0	0
11:51:17.1010	77	300	855	813
11:51:18.1200	77	0	0	0
11:51:19.1110	77	451	0	0
11:51:20.1000	77	0	0	0
11:51:21.1210	77	646	0	0
11:51:22.1100	77	1212	0	0
11:51:23.1010	77	2274	0	0
11:51:24.1210	77	856	0	0
11:51:25.1110	77	859	0	0
11:51:26.1010	76	861	0	0
11:51:27.1210	74	864	889	0
11:51:28.1110	73	862	0	0
11:51:29.1310	72	859	0	0
11:51:30.1210	72	859	0	0
11:51:31.1110	72	849	0	0
11:51:32.1010	72	806	817	0
11:51:33.1210	72	829	0	0
11:51:34.1110	72	865	0	0
11:51:35.1010	72	859	0	0
11:51:36.1210	72	864	0	0
11:51:37.1110	71	868	0	0
11:51:38.1010	71	898	0	0
11:51:39.1210	71	872	883	0
11:51:40.1110	70	915	922	0
11:51:41.1010	70	705	0	0
11:51:42.1510	70	0	0	0
11:51:43.1410	69	1068	0	0
11:51:44.1010	68	904	0	0
11:51:45.1210	68	872	857	0
11:51:46.1110	68	835	0	0
11:51:47.1010	68	794	0	0
11:51:48.1210	69	769	0	0
11:51:49.1110	71	794	876	0
11:51:50.1010	71	865	0	0
11:51:51.1210	70	639	0	0
11:51:52.1110	70	1065	0	0
11:51:53.1010	70	1345	0	0
11:51:54.1210	69	276	803	0
11:51:55.1110	69	811	449	0
11:51:56.1010	69	369	0	0
11:51:57.1210	69	0	0	0
11:51:58.1120	69	1612	0	0
11:51:59.1010	69	850	805	0
11:52:00.1210	70	793	809	0
11:52:01.1110	72	835	263	0
11:52:02.1010	73	543	491	0
11:52:03.1210	73	338	844	0
11:52:04.1110	73	275	0	0
11:52:05.1010	74	596	849	642
11:52:06.1210	74	0	0	0
11:52:07.1110	74	0	0	0
11:52:08.1010	74	1091	0	0
11:52:09.1210	74	863	0	0
11:52:10.1110	73	836	0	0
11:52:11.1310	73	854	865	0
11:52:12.1220	72	867	832	0
11:52:13.1120	72	831	481	310
11:52:14.1010	72	326	0	0
11:52:15.1510	72	636	0	0
11:52:16.1410	72	870	274	0
11:52:17.1020	72	607	0	0
11:52:18.1210	72	916	0	0
11:52:19.1120	72	925	0	0
11:52:20.1320	70	880	829	0
11:52:21.1810	70	822	0	0
11:52:22.1120	71	280	0	0
11:52:23.1010	71	541	1601	0
11:52:24.1220	72	552	0	0
11:52:25.1120	72	0	0	0
